word,fre,len,Level,Word_Entropy,Word_Pronunciation_Complexity,Word_Polarity,Word_Sense_Count,Word_Complexity,Word_Morphology_encoded,IDF,TF_IDF,Flesch_Reading_Ease,word_length,syllable_count,is_stopword,synonym_count,hypernym_count,hyponym_count,semantic_category,polarity,subjectivity,vowel_count,consonant_count,part_of_speech,word_numerical
ideological,3,11,0,0.002532782,6,0.0,2,17,1762,8.787796878,1.0,-217.19,11,6,0,2,0,0,1,0.0,0.0,6,5,2,2113
ignorance,3,9,0,0.002532782,3,0.0,1,12,1766,8.787796878,1.0,-47.99,9,3,0,1,1,4,9,0.0,0.0,4,5,5,2117
imaginary,3,9,0,0.002532782,5,0.0,2,14,1773,8.787796878,1.0,-47.99,9,5,0,2,1,3,23,0.0,0.0,4,5,2,2126
impart,3,6,0,0.002532782,2,0.0,3,8,1790,8.787796878,1.0,36.62,6,2,0,3,3,9,41,0.0,0.0,2,4,5,2146
imperial,3,8,0,0.002532782,4,0.0,6,12,1795,8.787796878,1.0,-132.59,8,4,0,6,2,0,8,0.0,0.0,4,4,2,2152
impossible,3,10,0,0.002532782,4,-0.666666667,4,14,1806,8.787796878,1.0,-132.59,10,4,0,4,1,0,9,-0.666666667,1.0,4,6,2,2165
impressive,3,10,0,0.002532782,3,1.0,2,13,1810,8.787796878,1.0,-47.99,10,3,0,2,0,0,0,1.0,1.0,4,6,2,2170
improvement,3,11,0,0.002532782,3,0.0,3,14,1814,8.787796878,1.0,-47.99,11,3,0,3,3,29,11,0.0,0.0,4,7,5,2175
incident,3,8,0,0.002532782,3,0.0,4,11,1818,8.38233177,1.0,-47.99,8,3,0,4,2,4,11,0.0,0.0,3,5,5,2180
independent,3,11,0,0.002532782,4,0.0,6,15,1830,8.787796878,1.0,-132.59,11,4,0,6,2,0,18,0.0,0.125,4,7,2,2196
industry,3,8,0,0.002532782,3,0.0,3,11,1850,8.787796878,1.0,-47.99,8,3,0,3,3,33,14,0.0,0.0,2,6,5,2217
injustices,3,10,0,0.002532782,4,0.0,2,14,1875,8.787796878,1.0,-47.99,10,4,0,2,2,2,4,0.0,0.0,4,6,7,2248
instruction,3,11,0,0.002532782,3,0.0,4,14,1898,8.787796878,1.0,-47.99,11,3,0,4,4,39,10,0.0,0.0,4,7,5,2275
intense,3,7,0,0.002532782,2,0.2,3,9,1908,8.787796878,1.0,36.62,7,2,0,3,0,0,0,0.2,1.0,3,4,5,2287
inter,3,5,0,0.002532782,2,0.0,1,7,1913,8.787796878,1.0,36.62,5,2,0,1,1,0,42,0.0,0.0,2,3,5,2292
interesting,3,11,0,0.002532782,3,0.5,4,14,1916,8.787796878,1.0,-132.59,11,4,0,4,2,3,38,0.5,0.5,4,7,12,2297
involved,3,8,0,0.002532782,2,0.0,12,10,1947,8.787796878,1.0,36.62,8,2,0,12,6,10,43,0.0,0.0,3,5,13,2337
irony,3,5,0,0.002532782,3,0.0,3,8,1954,8.787796878,1.0,121.22,5,3,0,3,3,2,10,0.0,0.0,2,3,5,2346
jesus,3,5,0,0.002532782,2,0.0,1,7,1974,8.787796878,1.0,36.62,5,2,0,1,0,0,18,0.0,0.0,2,3,5,2369
john,3,4,0,0.002532782,1,0.0,5,5,1978,8.787796878,1.0,121.22,4,1,0,5,2,4,6,0.0,0.0,1,3,5,2373
jones,3,5,0,0.002532782,1,0.0,6,6,1981,8.787796878,1.0,121.22,5,1,0,6,0,0,18,0.0,0.0,2,3,7,2376
justice,3,7,0,0.002532782,2,0.0,4,9,1993,8.787796878,1.0,36.62,7,2,0,4,6,15,7,0.0,0.0,3,4,5,2390
keen,3,4,0,0.002532782,1,0.0,7,5,2002,8.787796878,1.0,121.22,4,1,0,7,2,0,10,0.0,0.0,2,2,5,2399
killed,3,6,0,0.002532782,1,-0.2,15,7,2008,8.787796878,1.0,121.22,6,1,0,15,11,38,36,-0.2,0.0,2,4,13,2407
king,3,4,0,0.002532782,1,0.0,10,5,2014,8.787796878,1.0,121.22,4,1,0,10,7,4,18,0.0,0.0,1,3,5,2415
labour,3,6,0,0.002532782,2,0.0,7,8,2027,8.787796878,1.0,121.22,6,2,0,7,7,15,14,0.0,0.0,3,3,5,2429
lack,3,4,0,0.002532782,1,0.0,2,5,2028,8.787796878,1.0,121.22,4,1,0,2,1,8,26,0.0,0.0,1,3,5,2430
langue,3,6,0,0.002532782,2,0.0,0,8,2036,8.787796878,1.0,121.22,6,0,0,0,0,0,29,0.0,0.0,3,3,5,2446
larynx,3,6,0,0.002532782,2,0.0,1,8,2042,8.787796878,1.0,36.62,6,2,0,1,2,0,8,0.0,0.0,1,5,5,2452
leave,3,5,0,0.002532782,1,0.0,17,6,2063,8.787796878,1.0,121.22,5,1,0,17,14,50,28,0.0,0.0,3,2,10,2476
lengthening,3,11,0,0.002532782,3,0.0,3,14,2075,8.787796878,1.0,-47.99,11,3,0,3,3,2,4,0.0,0.0,3,8,12,2489
levels,3,6,0,0.002532782,2,0.0,14,8,2080,8.787796878,1.0,36.62,6,2,0,14,12,40,7,0.0,0.0,2,4,7,2496
light,3,5,0,0.002532782,1,0.4,47,6,2091,8.787796878,1.0,121.22,5,1,0,47,22,59,19,0.4,0.7,1,4,5,2508
linked,3,6,0,0.002532782,1,0.0,5,7,2105,8.787796878,1.0,121.22,6,1,0,5,2,21,32,0.0,0.0,2,4,13,2525
lips,3,4,0,0.002532782,1,0.0,5,5,2108,8.787796878,1.0,121.22,4,1,0,5,6,3,8,0.0,0.0,1,3,7,2527
longer,3,6,0,0.002532782,2,0.0,11,8,2136,8.787796878,1.0,121.22,6,2,0,11,1,0,18,0.0,0.0,2,4,5,2561
lord,3,4,0,0.002532782,1,0.0,4,5,2140,8.787796878,1.0,121.22,4,1,0,4,3,18,18,0.0,0.0,1,3,5,2566
lucrezia,3,8,0,0.002532782,3,0.0,0,11,2150,8.787796878,1.0,36.62,8,0,0,0,0,0,29,0.0,0.0,4,4,5,2578
lying,3,5,0,0.002532782,2,0.0,8,7,2159,8.787796878,1.0,36.62,5,2,0,8,6,33,4,0.0,0.0,1,4,12,2588
maami,3,5,0,0.002532782,2,0.0,0,7,2161,8.787796878,1.0,36.62,5,0,0,0,0,0,29,0.0,0.0,3,2,5,2590
market,3,6,0,0.002532782,2,0.0,9,8,2197,8.787796878,1.0,36.62,6,2,0,9,9,23,4,0.0,0.0,2,4,5,2630
marxist,3,7,0,0.002532782,2,0.0,3,9,2202,8.787796878,1.0,36.62,7,2,0,3,2,0,18,0.0,0.0,2,5,5,2636
mary,3,4,0,0.002532782,2,0.0,1,6,2203,8.787796878,1.0,121.22,4,2,0,1,0,0,18,0.0,0.0,1,3,5,2637
matters,3,7,0,0.002532782,2,0.0,7,9,2221,8.787796878,1.0,36.62,7,2,0,7,7,31,9,0.0,0.0,2,5,7,2658
meet,3,4,0,0.002532782,1,0.0,15,5,2238,8.787796878,1.0,121.22,4,1,0,15,8,44,11,0.0,0.0,2,2,5,2678
message,3,7,0,0.002532782,2,0.0,5,9,2255,8.787796878,1.0,36.62,7,2,0,5,3,42,10,0.0,0.0,3,4,5,2698
metaphor,3,8,0,0.002532782,3,0.0,1,11,2258,8.787796878,1.0,121.22,8,3,0,1,1,3,10,0.0,0.0,3,5,5,2702
meter,3,5,0,0.002532782,2,0.0,6,7,2262,8.787796878,1.0,36.62,5,2,0,6,6,21,23,0.0,0.0,2,3,5,2707
method,3,6,0,0.002532782,2,0.0,2,8,2263,8.787796878,1.0,121.22,6,2,0,2,2,10,9,0.0,0.0,2,4,5,2708
millions,3,8,0,0.002532782,2,0.0,2,10,2280,8.787796878,1.0,36.62,8,2,0,2,2,0,23,0.0,0.0,3,5,7,2727
minority,3,8,0,0.002532782,4,0.0,3,12,2288,8.787796878,1.0,-132.59,8,4,0,3,4,0,14,0.0,0.0,3,5,5,2737
missing,3,7,0,0.002532782,2,-0.2,11,9,2296,8.787796878,1.0,36.62,7,2,0,11,4,9,40,-0.2,0.05,2,5,12,2745
moment,3,6,0,0.002532782,2,0.0,6,8,2318,8.787796878,1.0,36.62,6,2,0,6,6,15,28,0.0,0.0,2,4,5,2770
morally,3,7,0,0.002532782,3,0.0,2,10,2333,8.787796878,1.0,36.62,7,3,0,2,0,0,2,0.0,0.25,2,5,8,2787
narrow,3,6,0,0.002532782,2,-0.2,10,8,2381,8.787796878,1.0,36.62,6,2,0,10,5,6,17,-0.2,0.4,2,4,5,2843
negative,3,8,0,0.002532782,3,-0.3,12,11,2403,8.787796878,1.0,-47.99,8,3,0,12,3,4,10,-0.3,0.4,4,4,2,2868
news,3,4,0,0.002532782,1,0.0,5,5,2413,8.787796878,1.0,121.22,4,1,0,5,3,11,10,0.0,0.0,1,3,5,2880
normal,3,6,0,0.002532782,2,0.15,5,8,2428,8.787796878,1.0,36.62,6,2,0,5,1,3,9,0.15,0.65,2,4,2,2896
note,3,4,0,0.002532782,1,0.0,13,5,2431,8.787796878,1.0,121.22,4,1,0,13,11,49,10,0.0,0.0,2,2,5,2900
notice,3,6,0,0.002532782,2,0.0,11,8,2432,8.787796878,1.0,36.62,6,2,0,11,9,17,10,0.0,0.0,3,3,5,2902
notion,3,6,0,0.002532782,2,0.0,4,8,2433,8.787796878,1.0,36.62,6,2,0,4,3,6,9,0.0,0.0,3,3,5,2907
numbers,3,7,0,0.002532782,2,0.0,19,9,2440,8.787796878,1.0,36.62,7,2,0,19,18,68,10,0.0,0.0,2,5,7,2916
obey,3,4,0,0.002532782,2,0.0,1,6,2445,8.787796878,1.0,121.22,4,2,0,1,1,3,42,0.0,0.0,2,2,5,2921
object,3,6,0,0.002532782,2,0.0,7,8,2446,8.787796878,1.0,36.62,6,2,0,7,7,58,3,0.0,0.0,2,4,5,2923
occurred,3,8,0,0.002532782,2,0.0,3,10,2464,8.787796878,1.0,36.62,8,2,0,3,2,30,31,0.0,0.0,3,5,11,2943
offer,3,5,0,0.002532782,2,0.0,16,7,2471,8.787796878,1.0,36.62,5,2,0,16,14,23,10,0.0,0.0,2,3,5,2951
open,3,4,0,0.002532782,2,0.0,36,6,2483,8.787796878,1.0,121.22,4,2,0,36,11,22,15,0.0,0.5,2,2,2,2966
opening,3,7,0,0.002532782,3,0.0,25,10,2484,8.787796878,1.0,36.62,7,3,0,25,20,81,17,0.0,0.0,3,4,5,2967
opens,3,5,0,0.002532782,2,0.0,15,7,2483,8.787796878,1.0,121.22,5,2,0,15,11,22,15,0.0,0.0,2,3,7,2968
ordinary,3,8,0,0.002532782,4,-0.25,7,12,2501,8.787796878,1.0,-47.99,8,4,0,7,5,3,18,-0.25,0.5,3,5,2,2988
organised,3,9,0,0.002532782,4,0.0,7,13,2504,8.787796878,1.0,-47.99,9,0,0,7,6,19,31,0.0,0.0,4,5,13,2992
original,3,8,0,0.002532782,4,0.375,6,12,2511,8.787796878,1.0,-47.99,8,4,0,6,2,0,6,0.375,0.75,4,4,2,3000
paid,3,4,0,0.002532782,1,0.0,14,5,2591,8.787796878,1.0,121.22,4,1,0,14,10,28,41,0.0,0.0,2,2,5,3035
participate,3,11,0,0.002532782,4,0.0,2,15,2572,8.787796878,1.0,-132.59,11,4,0,2,1,2,42,0.0,0.0,5,6,10,3070
patterns,3,8,0,0.002532782,2,0.0,10,10,2587,8.787796878,1.0,36.62,8,2,0,10,10,61,9,0.0,0.0,2,6,7,3090
perfect,3,7,0,0.002532782,2,1.0,5,9,2606,8.787796878,1.0,36.62,7,2,0,5,2,5,24,1.0,1.0,2,5,5,3110
philosophy,3,10,0,0.002532782,4,0.0,3,14,2640,8.787796878,1.0,-132.59,10,4,0,3,2,72,9,0.0,0.0,3,7,5,3153
phonemes,3,8,0,0.002532782,2,0.0,1,10,2642,8.787796878,1.0,36.62,8,2,0,1,1,1,10,0.0,0.0,3,5,7,3155
physical,3,8,0,0.002532782,3,0.0,7,11,2647,8.787796878,1.0,-47.99,8,3,0,7,0,0,0,0.0,0.142857143,2,6,2,3161
plane,3,5,0,0.002532782,1,0.0,9,6,2666,8.787796878,1.0,121.22,5,1,0,9,9,39,6,0.0,0.0,2,3,5,3184
playing,3,7,0,0.002532782,2,0.0,38,9,2673,8.787796878,1.0,36.62,7,2,0,38,26,114,4,0.0,0.0,2,5,12,3192
plot,3,4,0,0.002532782,1,0.0,8,5,2678,8.787796878,1.0,121.22,4,1,0,8,8,11,9,0.0,0.0,1,3,5,3198
poets,3,5,0,0.002532782,2,0.0,1,7,2688,8.787796878,1.0,36.62,5,2,0,1,1,7,18,0.0,0.0,2,3,7,3217
poor,3,4,0,0.002532782,1,-0.4,7,5,2706,8.787796878,1.0,121.22,4,1,0,7,1,2,14,-0.4,0.6,2,2,2,3233
popularly,3,9,0,0.002532782,4,0.6,1,13,2709,8.787796878,1.0,-132.59,9,4,0,1,0,0,2,0.6,0.9,3,6,8,3236
possibilities,3,13,0,0.002532782,5,0.0,4,18,2717,8.787796878,1.0,-217.19,13,5,0,4,4,11,9,0.0,0.0,6,7,7,3248
presence,3,8,0,0.002532782,2,0.0,6,10,2754,8.787796878,1.0,36.62,8,2,0,6,6,10,26,0.0,0.0,3,5,5,3291
presentation,3,12,0,0.002532782,4,0.0,7,16,2756,8.787796878,1.0,-132.59,12,4,0,7,7,14,4,0.0,0.0,5,7,5,3292
presented,3,9,0,0.002532782,3,0.0,13,12,2755,8.787796878,1.0,-47.99,9,3,0,13,11,25,40,0.0,0.0,3,6,13,3293
presents,3,8,0,0.002532782,2,0.0,16,10,2755,8.787796878,1.0,121.22,8,2,0,16,14,35,28,0.0,0.0,2,6,7,3294
pride,3,5,0,0.002532782,1,0.0,6,6,2765,8.787796878,1.0,121.22,5,1,0,6,6,6,12,0.0,0.0,2,3,5,3305
principle,3,9,0,0.002532782,3,0.0,6,12,2773,8.787796878,1.0,-47.99,9,3,0,6,6,35,9,0.0,0.0,3,6,5,3314
processes,3,9,0,0.002532782,3,0.0,13,12,2782,8.787796878,1.0,-47.99,9,3,0,13,12,141,4,0.0,0.0,3,6,7,3329
professional,3,12,0,0.002532782,4,0.1,8,16,2789,8.787796878,1.0,-132.59,12,4,0,8,3,13,18,0.1,0.1,5,7,2,3338
profit,3,6,0,0.002532782,2,0.0,4,8,2794,8.787796878,1.0,36.62,6,2,0,4,4,19,21,0.0,0.0,2,4,5,3343
progressive,3,11,0,0.002532782,3,0.0,8,14,2798,8.787796878,1.0,-47.99,11,3,0,8,2,8,24,0.0,0.0,4,7,5,3348
pronounce,3,9,0,0.002532782,2,0.0,2,11,2806,8.787796878,1.0,36.62,9,2,0,2,1,31,33,0.0,0.0,4,5,5,3357
psychology,3,10,0,0.002532782,4,0.0,1,14,2842,8.787796878,1.0,-132.59,10,4,0,1,1,10,9,0.0,0.0,2,8,5,3399
public,3,6,0,0.002532782,2,0.0,4,8,2843,8.787796878,1.0,36.62,6,2,0,4,2,1,14,0.0,0.066666667,2,4,5,3400
purposes,3,8,0,0.002532782,3,0.0,5,11,2855,8.787796878,1.0,-47.99,8,3,0,5,5,10,9,0.0,0.0,3,5,7,3414
pushed,3,6,0,0.002532782,1,0.0,10,7,2859,8.787796878,1.0,121.22,6,1,0,10,10,23,39,0.0,0.0,2,4,13,3420
reached,3,7,0,0.002532782,1,0.0,9,8,2900,8.787796878,1.0,121.22,7,1,0,9,8,36,39,0.0,0.0,3,4,13,3468
reaction,3,8,0,0.002532782,3,0.0,7,11,2903,8.787796878,1.0,-47.99,8,3,0,7,7,32,22,0.0,0.0,4,4,5,3472
received,3,8,0,0.002532782,2,0.0,15,10,2925,8.787796878,1.0,36.62,8,2,0,15,11,16,41,0.0,0.0,4,4,13,3502
refer,3,5,0,0.002532782,2,0.0,7,7,2946,8.787796878,1.0,36.62,5,2,0,7,6,23,33,0.0,0.0,2,3,5,3532
referred,3,8,0,0.002532782,2,0.0,7,10,2946,8.787796878,1.0,36.62,8,2,0,7,6,23,33,0.0,0.0,3,5,13,3535
reflected,3,9,0,0.002532782,3,0.0,8,12,2948,8.787796878,1.0,-47.99,9,3,0,8,5,16,40,0.0,0.0,3,6,13,3539
regard,3,6,0,0.002532782,2,0.0,10,8,2955,8.787796878,1.0,36.62,6,2,0,10,10,24,9,0.0,0.0,2,4,5,3547
regionalisation,3,15,0,0.002532782,6,0.0,0,21,2960,8.787796878,1.0,-301.79,15,0,0,0,0,0,29,0.0,0.0,8,7,5,3553
regular,3,7,0,0.002532782,3,0.0,17,10,2962,8.787796878,1.0,-47.99,7,3,0,17,4,0,18,0.0,0.076923077,3,4,2,3556
repeat,3,6,0,0.002532782,2,0.0,7,8,3005,8.787796878,1.0,36.62,6,2,0,7,7,21,11,0.0,0.0,3,3,5,3610
repeated,3,8,0,0.002532782,3,0.0,7,11,3005,8.787796878,1.0,-47.99,8,3,0,7,6,17,33,0.0,0.0,4,4,13,3611
repeatedly,3,10,0,0.002532782,4,0.0,1,14,3006,8.787796878,1.0,-132.59,10,4,0,1,0,0,2,0.0,0.0,4,6,8,3612
represents,3,10,0,0.002532782,3,0.0,15,13,3015,8.787796878,1.0,-47.99,10,3,0,15,11,42,43,0.0,0.0,3,7,14,3630
respiratory,3,11,0,0.002532782,5,0.0,1,16,3040,8.787796878,1.0,-217.19,11,5,0,1,0,0,1,0.0,0.0,4,7,5,3657
responses,3,9,0,0.002532782,3,0.0,7,12,3043,8.787796878,1.0,-47.99,9,3,0,7,7,22,19,0.0,0.0,3,6,7,3663
restricted,3,10,0,0.002532782,3,0.0,7,13,3049,8.787796878,1.0,-47.99,10,3,0,7,3,18,31,0.0,0.0,3,7,13,3669
revenge,3,7,0,0.002532782,2,0.0,2,9,3066,8.787796878,1.0,36.62,7,2,0,2,2,3,4,0.0,0.0,3,4,5,3693
rooted,3,6,0,0.002532782,2,0.0,7,8,3105,8.787796878,1.0,36.62,6,2,0,7,6,1,31,0.0,0.0,3,3,13,3743
rose,3,4,0,0.002532782,1,0.6,21,5,3108,8.787796878,1.0,121.22,4,1,0,21,16,39,20,0.6,0.95,2,2,11,3746
runs,3,4,0,0.002532782,1,0.0,57,5,3121,8.787796878,1.0,121.22,4,1,0,57,50,113,4,0.0,0.0,1,3,7,3763
salamis,3,7,0,0.002532782,3,0.0,1,10,3134,8.787796878,1.0,121.22,7,3,0,1,1,0,13,0.0,0.0,3,4,5,3774
scheme,3,6,0,0.002532782,1,0.0,7,7,3167,8.787796878,1.0,121.22,6,1,0,7,7,28,9,0.0,0.0,2,4,5,3812
science,3,7,0,0.002532782,2,0.0,2,9,3173,8.787796878,1.0,36.62,7,2,0,2,2,21,9,0.0,0.0,3,4,5,3819
seek,3,4,0,0.002532782,1,0.0,6,5,3190,8.787796878,1.0,121.22,4,1,0,6,5,26,11,0.0,0.0,2,2,5,3837
sensuousness,3,12,0,0.002532782,3,0.0,1,15,3212,8.787796878,1.0,-132.59,12,0,0,1,1,0,12,0.0,0.0,5,7,5,3861
severe,3,6,0,0.002532782,2,0.0,6,8,3227,8.787796878,1.0,36.62,6,2,0,6,0,0,0,0.0,0.0,3,3,2,3881
shattered,3,9,0,0.002532782,2,0.0,4,11,3239,8.787796878,1.0,36.62,9,2,0,4,3,0,31,0.0,0.0,3,6,13,3894
shelley,3,7,0,0.002532782,2,0.0,2,9,3244,8.787796878,1.0,36.62,7,2,0,2,0,0,18,0.0,0.0,2,5,5,3899
shelter,3,7,0,0.002532782,2,0.0,7,9,3245,8.787796878,1.0,36.62,7,2,0,7,7,28,6,0.0,0.0,2,5,5,3900
shift,3,5,0,0.002532782,1,0.0,23,6,3247,8.787796878,1.0,121.22,5,1,0,23,17,47,11,0.0,0.0,1,4,5,3903
shortening,3,10,0,0.002532782,3,0.0,7,13,3257,8.787796878,1.0,-47.99,10,3,0,7,7,11,13,0.0,0.0,3,7,12,3920
situations,3,10,0,0.002532782,4,0.0,5,14,3295,8.787796878,1.0,-132.59,10,4,0,5,5,159,26,0.0,0.0,5,5,7,3966
sled,3,4,0,0.002532782,1,0.0,2,5,3306,8.787796878,1.0,121.22,4,1,0,2,2,9,6,0.0,0.0,1,3,13,3978
slight,3,6,0,0.002532782,1,-0.166666667,5,7,3307,8.787796878,1.0,121.22,6,1,0,5,2,2,4,-0.166666667,0.166666667,1,5,5,3979
societies,3,9,0,0.002532782,4,0.0,4,13,3323,8.787796878,1.0,-47.99,9,4,0,4,4,23,14,0.0,0.0,5,4,7,3997
sold,3,4,0,0.002532782,1,0.0,9,5,3203,8.787796878,1.0,121.22,4,1,0,9,6,30,41,0.0,0.0,1,3,13,4007
sorts,3,5,0,0.002532782,1,0.0,6,6,3341,8.787796878,1.0,121.22,5,1,0,6,6,27,9,0.0,0.0,1,4,7,4020
soul,3,4,0,0.002532782,1,0.0,5,5,3342,8.787796878,1.0,121.22,4,1,0,5,7,403,18,0.0,0.0,2,2,5,4022
space,3,5,0,0.002532782,1,0.0,10,6,3347,8.787796878,1.0,121.22,5,1,0,10,10,31,3,0.0,0.0,2,3,5,4028
spain,3,5,0,0.002532782,1,0.0,1,6,3348,8.787796878,1.0,121.22,5,1,0,1,0,1,15,0.0,0.0,2,3,5,4030
spoken,3,6,0,0.002532782,2,0.0,6,8,3356,8.787796878,1.0,36.62,6,2,0,6,2,63,33,0.0,0.0,2,4,5,4073
spot,3,4,0,0.002532782,1,0.0,20,5,3387,8.787796878,1.0,121.22,4,1,0,20,18,164,15,0.0,0.0,1,3,5,4080
standing,3,8,0,0.002532782,2,0.0,21,10,3404,8.787796878,1.0,36.62,8,2,0,21,14,20,26,0.0,0.0,2,6,12,4101
stands,3,6,0,0.002532782,1,0.0,24,7,3401,8.787796878,1.0,121.22,6,1,0,24,22,35,6,0.0,0.0,1,5,7,4102
statement,3,9,0,0.002532782,2,0.0,7,11,3412,8.787796878,1.0,36.62,9,2,0,7,6,64,10,0.0,0.0,3,6,5,4113
statements,3,10,0,0.002532782,2,0.0,7,12,3412,8.787796878,1.0,36.62,10,2,0,7,6,64,10,0.0,0.0,3,7,7,4114
street,3,6,0,0.002532782,1,0.0,5,7,3451,8.787796878,1.0,121.22,6,1,0,5,4,10,6,0.0,0.0,2,4,5,4164
structuralism,3,13,0,0.002532782,4,0.0,3,17,3463,8.787796878,1.0,-47.99,13,0,0,3,2,0,9,0.0,0.0,4,9,5,4179
style,3,5,0,0.002532782,1,0.0,12,6,3472,8.787796878,1.0,121.22,5,1,0,12,12,45,7,0.0,0.0,1,4,5,4196
success,3,7,0,0.002532782,2,0.3,4,9,3488,8.787796878,1.0,36.62,7,2,0,4,4,22,11,0.3,0.0,2,5,5,4215
sudden,3,6,0,0.002532782,2,0.0,1,8,3493,8.787796878,1.0,36.62,6,2,0,1,0,0,0,0.0,0.5,2,4,2,4220
suffering,3,9,0,0.002532782,3,0.0,17,12,3496,8.787796878,1.0,-47.99,9,3,0,17,11,35,26,0.0,0.0,3,6,12,4223
suggested,3,9,0,0.002532782,3,0.0,5,12,3498,8.787796878,1.0,-47.99,9,3,0,5,5,12,33,0.0,0.0,3,6,13,4226
support,3,7,0,0.002532782,2,0.0,22,9,3512,8.787796878,1.0,36.62,7,2,0,22,17,107,4,0.0,0.0,2,5,5,4243
syllable,3,8,0,0.002532782,3,0.0,1,11,3540,8.787796878,1.0,-47.99,8,3,0,1,1,5,10,0.0,0.0,2,6,2,4275
table,3,5,0,0.002532782,2,0.0,8,7,3558,8.787796878,1.0,36.62,5,2,0,8,7,39,14,0.0,0.0,2,3,5,4293
tales,3,5,0,0.002532782,1,0.0,2,6,3561,8.787796878,1.0,121.22,5,1,0,2,2,7,10,0.0,0.0,2,3,7,4297
talking,3,7,0,0.002532782,2,0.0,7,9,3563,8.787796878,1.0,36.62,7,2,0,7,5,67,10,0.0,0.0,2,5,12,4300
taste,3,5,0,0.002532782,1,0.0,13,6,3571,8.787796878,1.0,121.22,5,1,0,13,13,20,9,0.0,0.0,2,3,5,4309
tears,3,5,0,0.002532782,1,0.0,10,6,3577,8.787796878,1.0,121.22,5,1,0,10,9,11,4,0.0,0.0,2,3,7,4316
technique,3,9,0,0.002532782,2,0.0,2,11,3579,8.787796878,1.0,36.62,9,2,0,2,2,9,9,0.0,0.0,4,5,5,4318
tongue,3,6,0,0.002532782,1,0.0,10,7,3653,8.787796878,1.0,121.22,6,1,0,10,11,26,8,0.0,0.0,3,3,5,4404
tool,3,4,0,0.002532782,1,0.0,8,5,3654,8.787796878,1.0,121.22,4,1,0,8,8,32,6,0.0,0.0,2,2,5,4405
total,3,5,0,0.002532782,2,0.0,7,7,3658,8.787796878,1.0,36.62,5,2,0,7,5,6,6,0.0,0.75,2,3,2,4412
traditions,3,10,0,0.002532782,3,0.0,2,13,3670,8.787796878,1.0,-47.99,10,3,0,2,2,3,9,0.0,0.0,4,6,7,4428
training,3,8,0,0.002532782,2,0.0,13,10,3678,8.787796878,1.0,36.62,8,2,0,13,12,28,4,0.0,0.0,3,5,5,4434
treated,3,7,0,0.002532782,2,0.0,11,9,3699,8.787796878,1.0,36.62,7,2,0,11,7,77,42,0.0,0.0,3,4,13,4459
trends,3,6,0,0.002532782,1,0.0,5,7,3703,8.787796878,1.0,121.22,6,1,0,5,4,7,15,0.0,0.0,1,5,7,4465
trick,3,5,0,0.002532782,1,0.0,8,6,3707,8.787796878,1.0,121.22,5,1,0,8,8,6,4,0.0,0.0,1,4,5,4470
tricks,3,6,0,0.002532782,1,0.0,8,7,3707,8.787796878,1.0,121.22,6,1,0,8,8,6,4,0.0,0.0,1,5,7,4472
turn,3,4,0,0.002532782,1,0.0,38,5,3725,8.787796878,1.0,121.22,4,1,0,38,33,164,25,0.0,0.0,1,3,5,4491
turned,3,6,0,0.002532782,1,0.0,28,7,3725,8.787796878,1.0,121.22,6,1,0,28,21,136,39,0.0,0.0,2,4,11,4492
unemployment,3,12,0,0.002532782,4,0.0,1,16,3765,8.787796878,1.0,-132.59,12,4,0,1,1,0,26,0.0,0.0,4,8,5,4536
united,3,6,0,0.002532782,3,0.0,8,9,3778,8.787796878,1.0,36.62,6,3,0,8,4,23,42,0.0,0.0,3,3,2,4549
units,3,5,0,0.002532782,2,0.0,6,7,3777,8.787796878,1.0,121.22,5,2,0,6,6,69,23,0.0,0.0,2,3,7,4551
utterances,3,10,0,0.002532782,4,0.0,1,14,3817,8.787796878,1.0,-47.99,10,4,0,1,1,22,10,0.0,0.0,4,6,7,4594
validity,3,8,0,0.002532782,4,0.0,3,12,3821,8.787796878,1.0,-132.59,8,4,0,3,3,1,7,0.0,0.0,3,5,5,4600
varieties,3,9,0,0.002532782,4,0.0,6,13,3829,8.787796878,1.0,-47.99,9,4,0,6,6,29,14,0.0,0.0,5,4,7,4610
venture,3,7,0,0.002532782,2,0.0,6,9,3841,8.787796878,1.0,36.62,7,2,0,6,6,10,4,0.0,0.0,3,4,5,4623
violence,3,8,0,0.002532782,3,0.0,3,11,3865,8.787796878,1.0,-47.99,8,3,0,3,3,5,4,0.0,0.0,4,4,5,4652
voiced,3,6,0,0.002532782,1,0.0,3,7,3883,8.787796878,1.0,121.22,6,1,0,3,2,2,33,0.0,0.0,3,3,7,4673
waiting,3,7,0,0.002532782,2,0.0,6,9,3892,8.787796878,1.0,36.62,7,2,0,6,3,10,4,0.0,0.0,3,4,12,4686
walk,3,4,0,0.002532782,1,0.0,17,5,3895,8.787796878,1.0,121.22,4,1,0,17,16,71,4,0.0,0.0,1,3,5,4689
warm,3,4,0,0.002532782,1,0.6,13,5,3904,8.787796878,1.0,121.22,4,1,0,13,2,1,31,0.6,0.6,1,3,5,4699
wealth,3,6,0,0.002532782,1,0.0,4,7,3917,8.787796878,1.0,121.22,6,1,0,4,4,8,26,0.0,0.0,2,4,5,4715
wells,3,5,0,0.002532782,1,0.0,7,6,3923,8.787796878,1.0,121.22,5,1,0,7,6,9,18,0.0,0.0,1,4,7,4724
